x	ulp_err
-225300.36578088719	159000
-743118.66702406481	4188596
35804.451849011486	-27216
963379.96559254278	-515034
-58811.257860877595	32260
-296779.68541434163	226883
471079.2363310834	-230279
-640130.55872337939	513353
622593.59940945089	-322581
647632.46897041716	-322216
285368.38963367825	-25050
-131195.27215159766	90903
-934972.74650363531	1375922
846226.58763860597	-391654
-454490.76928246801	349336
927753.67634380655	-435055
396085.3694866575	-314997
362472.85475576762	-195710
55990.54383386526	-44175
352677.90593075543	-298922
-248693.29479714009	5457
-488703.49665061297	219256
-10772.778246940117	8087
-221175.00071794682	113190
-47575.570444363446	28981
639659.18972985493	-288636
-179125.69525257504	3933
-402672.86129021016	278147
-933741.98933897831	501851
-657353.50427601149	532824
242512.97315135601	-102357
931976.10631519859	-519888
-544964.81861246331	304549
70488.164905005091	-52741
-379698.21858072374	198518
508205.01119438943	-313008
-520935.71144179365	2931416
593994.42908740195	-299541
-109332.54176153828	61808
-919887.66666357778	683897
-200723.10337807442	88265
-919115.2930165868	10084
-771764.56028678839	358771
-493947.24224950495	231706
121765.57111027608	-61221
-93739.309178535565	41305
119099.42647360117	-2614
2876.8878309683996	-1066
-867314.24179237103	450072
85160.332151217095	-7475
-503468.87922223413	410661
-875403.97281963588	330276
-387133.14304193924	208723
-556113.07942143909	262047
-908590.11629410123	527786
346626.20205929829	-15214
-756229.22488138499	495293
-489162.02016547025	385413
-894277.24619540817	412753
-233500.33572526264	5124
865589.99292215356	-380248
591766.86917650013	-402349
-489002.84776713519	21462
-441175.97460575262	285857
-331991.19211920333	247940
396670.45099872159	-327296
-762650.29910892877	635686
-859864.66293678782	37739
239856.93351552918	-112341
-646249.12788566819	7091
108021.51062543364	-62765
-778046.40245074767	663817
127887.98228501875	-1438085
823798.49964455271	-455884
749682.31590012938	-358018
-538900.9389955214	1477
-736941.48098450806	490007
-400038.27364460763	340477
-352490.31467419775	156878
417738.58262017294	-257182
-197229.89070489584	119166
-519941.57999748376	22818
-664324.49006466486	959192
890336.36803530739	-746441
204216.01377617905	-576874
-93200.738396384986	41390
944464.31339194661	-627182
664029.81014566147	-238072
861544.43653664936	-685819
-694036.96823342389	330933
-921873.52722181845	40458
226499.05939641644	-179746
-180071.97891061156	99041
115240.66397335276	-77347
-14753.462498551584	7070
-217043.80224085573	110457
347388.27834977524	-284581
-171863.54301727202	145368
883208.37389606657	-1263381
258596.23173597467	-98803
-37439.936694970587	50
399661.91207385826	-294687
294148.35249245708	-196366
979376.6723739414	-414078
-448479.96892158891	39368
-233080.45946543731	117382
52401.795980249852	-589319
-29168.503418411263	2561
819879.38568278775	-371273
339767.52162218362	-167042
-380948.59564550041	186887
-406857.43001921114	150171
385738.336211666	-250351
649503.47005806246	-57013
-860248.14988109295	4719
-643628.90222002193	28249
73495.195133626898	-50720
-990663.70987908752	1430255
-180275.26792664407	15825
523336.33572386805	-435684
-725947.33429595083	415059
-999108.7339229628	507168
-716325.52474191284	1965
198784.27782261453	-17867995
57794.920419599774	-30815
-91320.215874888803	75631
-338724.48117387365	292295
643286.00654705137	-314653
-76898.61986190571	6751
315960.56421420228	-179035
-799110.82066952635	658515
-834834.85631906218	425059
428364.67091669393	-200768
642027.92022753938	-299613
-836785.60463461827	698744
619334.16427917161	-314335
455620.1312785155	-39993
763721.52368505229	-607592
-408051.80791648763	606553
842848.46747747762	-303040357
501057.60002114263	-43983
326589.43727721134	-145112
-746649.39615415619	600173
-790653.02611493878	509723
-737335.07863930077	1056500
-760694.78669038322	510099
197639.19916212113	-2168
737938.47329262819	-587301
-421028.21013891767	18479
-125906.72786245772	58004
-454669.35145974741	160130
179453.2453645723	-66295
-886347.13415839954	1283316
740245.38449272572	-32488
905680.56962596893	-676879
-644655.82957177504	409248
-665377.89735853032	334488
569071.28849438054	-3206175
-348190.94847030088	30565
764424.68953992892	-1118316
303725.79861606	-451577
378028.07171892613	-559437
-591799.74109122227	280588
127368.86785699619	-79557
-504067.06239960057	11061
729358.23213367886	-1067106
-505110.42452006997	238997
42214.365028097498	-29593
851986.24654787581	-385567
314143.49924664322	-1770795
-634446.39850897354	27846
164404.98582095641	-64921
351421.27551765932	-296076
288148.4087571642	-3162
-488105.46423654386	268290
-82295.700062243064	1806
56303.000215316424	-29987
-683014.66691098025	421331
411698.91666823719	-191374
-548324.69303736847	260474
445816.34000923188	-158076
-51104.558659388676	38657
89845.016594561675	-3943
-450751.64318930759	220909
-226430.44411046809	325636
-300501.9206837177	118791
532879.52480088128	-261531
839298.8596504092	-689589
-402620.66147874697	342257
-112468.87263410077	161296
-819979.63329533325	71977
-75105.792267097466	56574
-899032.2029023061	413676
-299173.37488724536	135439
-313766.25916338438	242499
420298.5671032453	-214868
333535.46930905152	-167551
-927244.00459631323	1360693
-639696.18705007969	56152
365211.74811472814	-4008
-514603.79172828526	11292
-727003.4747113121	63816
928612.89070560376	-674864
-97423.467540185826	85399
239742.65427799325	-10523
635266.10258024326	-6971
595343.08526672435	-52259
-343913.61302867951	268682
802039.85020374553	-458742
208977.59519902692	-109017
-490585.05770318385	727501
-379676.32904511393	153413
-1529.8301851937035	2184
-733669.10342184175	609714
315084.01950427453	-149331
-507352.64746449876	257477
696252.47119257413	-997544
818755.9599172629	-659276
-122060.7381680363	104594
-849142.40887496527	37269
-488559.84779720951	21442
537444.93522997177	-1529299
-653715.99598157627	252116
803094.11983393319	-435047
550444.3324227219	-455481
-363402.55566879211	214125
641347.87826655491	-357629
902809.68539408327	-626905
950000.78071334434	-457642
998592.03084608761	-446059
800683.22666512779	-70285
65565.027062285619	-1473539
256883.25934313293	-2817
121801.05975587963	-1337
605653.47935662547	-3322
-747495.56364626915	460810
58782.34644883751	-2641952
-776123.13190239191	550319
983480.69285367185	-568582
553390.20375810796	-24288
39042.702964501295	-24274
593784.29999593191	-52122
446908.76337540988	-9807
320208.62838109478	-14054
665734.56829357916	-522682
-338005.65569362708	14834
810040.04167744867	-556698
-36646.50811491377	52989
-388119.6435144383	236276
201745.82219567805	-112415
357813.20438452548	-3926
-665372.53352971957	530855
244199.63106443366	-110433
821661.89943797898	-645597
-414524.67750057008	216067
-238394.64987417779	140472
565039.75035408023	-213653
-695091.3942363353	15254
851983.63644309214	-429383
-591141.94311307825	378703
-56082.107559380813	613
-15864.002167266799	10896
-201588.2283693694	4425
820881.23513864924	-72055
-967355.95864121476	2750173
627825.96395837946	-355031
-523122.68411626411	427123
807052.79471402848	-650410
-479042.23593477404	389523
-51242.729133724628	75282
3766.7964167718005	-42353
-269048.88983405818	200908
-934247.72981747065	431519
580755.05956901982	-865187
-339023.04992563417	29761
435454.10949964757	-362087
60465.515786590986	-37432
-641147.22429826984	4
-632920.40388112236	309609
269169.41367076873	-121287
202361.06631206142	-4440
790180.88322097354	-69362
-140551.19287351437	65592
400315.32821264415	-261602
225948.37022436431	-19835
-513160.34410627786	2886138
-940564.78086030541	1383808
-201478.28845065675	4422
-746349.51801072957	32757
-957076.60498347715	1384819
-631110.11428834056	55399
-480477.72635270125	246212
897967.61091722874	-2547947
288232.68705282692	-165982
58109.058326763166	-32976
-335229.15641755325	228765
454397.47835274402	-255066
939708.50590329897	-5156
-947814.59619290021	640491
694252.85667094111	-30470
689096.43226354045	-381820
507848.93974127801	-376415
398883.27862432727	-2188
873719.14072545874	-38346
-314352.57852233836	6899
-432838.80732276605	359418
395020.03839550691	-229500
-516107.29224375088	745684
965058.51474223903	-682728
558034.85541751957	-3138924
-670472.5044673282	1896509
283637.69677650416	-168446
-322242.57419661328	7241847
-902228.73970403208	595056
-436629.96227293083	230819
-991923.39822069439	2802130
973116.62860024977	-451172
-999001.87860615551	481148
822296.19187988213	-9243876
24533.668769497253	-13545
791359.79599863978	-351684
562480.91868421994	-365633
-321621.67316005862	152011
-520632.51722444	11427
818499.01938689977	-552791
666604.41278853756	-405302
-739791.96280695393	569203
931951.49066763255	-541436
-826411.6886864776	4647784
667908.29167559673	-339494
821746.86699918692	-365439
-10575.180968798948	5307
191910.43497548567	-1079481
166863.40189269112	-67204
-134859.80024961897	74992
522150.23835026653	-45833
783091.9321089196	-603388
842879.8282805226	-4750007
131004.78161231033	-105668
104907.099599719	-297880
-640350.35075083771	285726
97530.317781426842	-82605
721753.62102197576	-412300
557823.14943864092	-48965
59204.558481337212	-5196
-367699.71862391039	16138
-98283.66449953751	72628
-324185.08171400672	191487
-387851.96103030897	310205
107833.39639999357	-4733
-965924.60915912699	847742
-866211.76646222954	544173
714614.79178474657	-1025818
-721362.41903266893	406669
-701084.62712562422	329653
795123.37532758946	-435514
-844943.80797601596	2398537
278422.70856574626	-140658
922135.50062675308	-412833
772151.74631278031	-16945
-938022.70274402015	728627
862291.48272596928	-664487
-973822.87283516186	42741
57320.402301068054	-48387
-619215.27880935289	496013
-884386.59607672133	19875518
-204862.56748000087	120821
-767972.56501868728	287258
-773930.30165198026	546054
355371.79770180251	-164276
894209.69651569379	-511067
183550.09241461096	-94608
-956851.13479291426	463578
926075.7025169601	-1335243
298218.65805342206	-430621
-53375.575989393576	150971
-897320.52534403466	10085280
-676110.4128654782	384237
347022.30681721581	-190394
-232818.23204466744	186545
546363.78720532882	-6140351
-857332.85902929434	18814
132196.80747701525	-5801
-148746.55503860369	102
-114640.40809933784	55421
883251.57797875314	-415272
357120.4147612683	-510154
-171164.82211264351	7512
528774.47137372149	-455983
365553.64487087028	-273676
-546861.67355991062	12001
-812810.9171260997	568926
121093.97375540754	-10630
-315325.59708314191	114245
892288.65944401186	-459882
-804076.69141951366	35291
-665348.65911184321	963940
780153.66730599117	-467292
-286714.97449678974	161950
-174885.34487847018	68150
-161967.64693205891	124927
-621786.09417977149	465707
775167.903493647	-68044
595422.04686624103	-249725
961959.96224925655	-506334
-869064.49756813317	425821
273153.75875594316	-11989
-29083.910214599327	15286
-170796.74375448815	81175
-137635.98784734876	107837
107446.66264312675	-76805
-839855.63859245833	370070
396877.7702843296	-320716
-91053.8490348669	69131
-428294.86088172498	4700
708807.41319141234	-62220
-557572.96174437681	3138440
604890.25815278059	-26549
294070.40271922579	-3227
521537.31568531622	-5722
-838712.00417518953	526285
671128.65365782822	-538122
970597.40342295007	-342918
828689.48616078158	-1200673
-702364.76478583482	610726
521292.57349534042	-45759
749340.81997789303	-65776
-152820.09954274699	67263
621734.96268509235	-54575
256381.38418711719	-103495
490186.85750904912	-308311
603177.59305826097	-52946
52210.115458847904	-1173430
-849791.1624860575	1256328
-591619.84376993671	25966
602310.88221523364	-3305
324218.9713164416	-253744
-995890.09429569531	731751
915484.27838496841	-479847
-905382.9674547913	764793
-476147.1088901583	329705
618201.40959378041	-54266
297346.54094343126	-234517
419412.29855598963	-314460
-778492.63945790299	600221
112521.60450056859	-42404
640982.47919031384	-932992
644308.11474714079	-301153
923767.04876987124	-462688
39473.111895912851	-23722
466263.10546034214	-210331
-98184.644807836958	85005
915223.52905288583	-475875
-914701.54848382447	40147
-261275.34723844592	5734
-956172.68082565744	557409
795825.09103325603	-8944686
535771.25309648528	-243646
-872589.96211216622	4908518
-987746.86625743401	86704
630977.23439558176	-298906
-939388.38258760062	82458
840473.93580196414	-388130
965152.30823505728	-21181
499436.68348930095	-262975
-903611.81322219793	39659
646409.41424211662	-3546
756181.86665774928	-350523
904128.80379775551	-767918
392340.74980153388	-571484
-978604.19869601354	85900
905430.9994993828	-447949
98196.797743999472	-552378
-89607.477548715236	129547
-603614.19761430204	319711
574524.23406176397	-210239
-952579.60463169229	5226
299322.75036717491	-26274
340055.58270238101	-491518
652135.3129481395	-526161
-730899.52219812036	32078
805192.05514132499	-70679
-253272.95830409325	115120
477142.83533899859	-208714
402854.23811035394	-4420
293709.30019032682	-12891
-694348.34588359098	1007197
241470.93082026049	-21195
-359657.45050838991	7892
-370544.71250775811	531084
74509.108534073224	-419410
64091.388658587653	-95550
839115.37209684693	-366494
9823.8332100077932	-27741
627889.19576534966	-466610
-981336.7799404125	523416
-589517.35411591118	319010
812499.56467990286	-373473
385229.19513734168	-145547
808065.53121101274	-557875
-840874.0148405662	9226
-787666.52826928638	1126651
-699084.86984027352	416801
868626.09020492877	-353497
605667.8539598739	-887884
977986.03152864461	-85846
-297939.10168014595	849224
802106.46639632818	-70408
405491.55828167225	-1148006
720347.22428460652	-335365
473889.44576448313	-250406
-69629.572385748848	40913
562865.71861378371	-238080
41581.777365922389	-32924
-967487.60861826723	805352
736178.34606749867	-330347
951422.1390469519	-1408630
-343583.98604563565	168883
402316.21941786353	-251072
193594.94792669275	-97643
23123.481856463844	-1015
688161.03680300736	-15101
-786341.60035743029	418695
-733639.34940698091	569133
-697802.19626300596	514095
-347469.28802873602	264830
725718.31922181929	-425085
660459.33928740409	-252298
-674228.86998297588	303101
-763321.05027591647	386826
551688.42429893906	-448650
-450078.10299139906	249489
921369.11358979438	-718761
755447.83068992442	-8288
731380.01512225845	-8026
-668330.59361460456	429412
-879376.24379069055	391534
-520312.12284495955	2855
510097.94545641565	-300058
